8.5	-156.6449175395197	-148.7336312328762	64.1600564826	72.67053796547621	80.5711701069197	87.9767842174	8.5	-25.559640694016544	-23.946557368646037	-22.237646444741507	-8.37666855716243	-7.952107765695888	-7.530992049460968	7.249864062799813	8.015692104757797	8.700236616334005	22.089375994417807	23.96256238580486	25.685881715609106
9.	-156.94197690981372	-148.57019595589628	63.4595644904	72.50741604629627	80.86791611941369	88.6772762096	9.	-26.961072785585085	-25.3409799534014	-23.631100079600614	-8.850924900913355	-8.419369648721284	-7.9887563661675545	7.723167611579775	8.478813904818148	9.159221914327366	23.490807748588526	25.35793716726808	27.08225538780738
9.5	-157.24241870110285	-148.4109706610956	62.7590724982	72.34850410929562	81.16804455290287	89.3777682018	9.5	-28.3625053529176	-26.73618325220973	-25.025546441101884	-9.32440134511328	-8.886504299310758	-8.44756556733153	8.195834177520972	8.942438900654585	9.61907007639271	24.89224003159661	26.75394983005499	28.479173241764897
10.	-157.54621741677266	-148.25597357510298	62.058580506	72.19382038110301	81.4715299107727	90.078260194	10.	-29.76393832541182	-28.13204951495229	-26.420823742191946	-9.79721551975502	-9.353549488349577	-8.907261917554376	8.667954315598307	9.406483334582106	10.079657590338918	26.29367276219485	28.150509684557836	29.87656082094302
10.5	-157.85334753507613	-148.10522254125547	61.3580885138	72.04338270505546	81.77834667127613	90.7787521862	10.5	-31.165371645785363	-29.52848341260868	-27.81680343104311	-10.269462656583247	-9.820532304358311	-9.367717740114962	9.139602273310594	9.870880641250542	10.540883373163014	27.695105875007883	29.5475423742029	31.27435665355874
11.	-158.16378351655612	-147.95873501002146	60.6575965216	71.89720853162146	82.08846929495611	91.4792441784	11.	-32.56680526707436	-30.925406969359877	-29.213382099330726	-10.741220651689044	-10.287472351954525	-9.828828619185952	9.610839487322751	10.33557732642746	11.002663914032295	29.096539316827585	30.944986373026932	32.672509540957435
11.5	-158.47749981130846	-147.8165280295437	59.9571045294	71.75531490894372	82.40187223190848	92.1797361706	11.5	-33.96823915040925	-32.322755803511896	-30.610475637969426	-11.212553820736206	-10.754383921921955	-10.290508357788838	10.08171722112042	10.80052996118069	11.464929624181831	30.497973043902114	32.342790343741555	34.07097649821093
12.	-158.7944708660837	-147.67861823631276	59.2566125372	71.61771847351278	82.71852992888375	92.8802281628	12.	-35.369673263342065	-33.720476300887995	-32.00801494631221	-11.683515722712269	-11.221277487057607	-10.752685186873741	10.55227857921899	11.26570295834602	11.927622058431426	31.899407019920865	33.740911120307516	35.46972117096105
12.5	-159.11467113122652	-147.5450218459823	58.556120545	71.4844354409823	83.03841683622653	93.580720155	12.5	-36.77110757857241	-35.11852346262194	-33.40594273471451	-12.154151309977172	-11.68816074812369	-11.215298879308289	11.022560062713072	11.731066906143651	12.390691775240613	33.30084121449405	35.139312149937275	36.86871260478939
13.	-159.4380750674518	-147.41575464433717	57.8556285528	71.3554815971372	83.3615074146518	94.2812121472	13.	-38.172542072965165	-36.51685924749567	-34.80421110939992	-12.624498584270794	-12.155039374731077	-11.678298527409977	11.492592783156821	12.196597304265758	12.854096670716572	34.7022756019913	36.537962277329406	38.26792427881272
13.5	-159.7646571524569	-147.29083197842562	57.1551365606	71.23087228902561	83.68777614185686	94.9817041394	13.5	-39.57397672678515	-37.91545128157835	-36.20277972553144	-13.094589885787247	-12.621917536305153	-12.141640813245031	11.962403418968758	12.662273594538316	13.31780066867559	36.103710160644134	37.93683478679547	39.66733333961004
14.	-160.09439188736883	-147.17026874786583	56.4546445684	71.11062241626585	84.01719751896887	95.6821961316	14.	-40.975411523094195	-39.314271843894616	-37.601614358702385	-13.56445290649539	-13.088798286658955	-12.605288649188598	12.432014975719555	13.128078409822258	13.781772681176193	37.50514487184369	39.33590664081804	41.066919988654355
14.5	-160.42725380302718	-147.05407939633886	55.7541525762	70.99474642253887	84.34974607682717	96.3826881238	14.5	-42.37684644727263	-40.713297061803615	-39.00068578846698	-14.034111493956459	-13.55568384521455	-13.069210099742234	12.901447395545903	13.59399698643724	14.245985776637495	38.9065797195871	40.73515786972033	42.46666698852841
15.	-160.7632174661009	-146.94227790327741	55.053660584	70.88325828727744	84.68539638210093	97.083180116	15.	-43.778281486635485	-42.11250626732585	-40.399968917306914	-14.503586294352784	-14.022575804433457	-13.533377519171665	13.370718049415697	14.060016700404233	14.710416508806372	40.30801469003622	42.13457107866748	43.86655926189612
15.5	-161.1022574850412	-146.8348777757624	54.3531685918	70.77617151756243	85.02412304324118	97.7836721082	15.5	-45.17971663012265	-43.51188147816425	-41.79944206916057	-14.972895270946037	-14.489475284014837	-13.997766856320316	13.83984213764148	14.526126698367463	15.175044371472307	41.709449771163285	43.53413104656135	45.26658356352281
16.	-161.4443485158686	-146.73189204063678	53.6526765996	70.67349914023679	85.36590071626863	98.4841641004	16.	-46.58115186804664	-44.91140697618423	-43.19908642627856	-15.442054125172687	-14.956383046326048	-14.462357090062598	14.308833017949096	14.99231760158067	15.639851352306982	43.110884952463685	44.93382439749076	46.666728210279565
16.5	-161.7894652677965	-146.63333323684762	52.9521846074	70.57525369424759	85.71070411039648	99.1846560926	16.5	-47.98258719188602	-46.3110689626956	-44.59888557363286	-15.9110766410137	-15.42329958335233	-14.927129767688324	14.777702475911047	15.458581266763535	16.104821565450866	44.51232022472255	46.33363932990422	48.06698285751664
17.	-162.13758250869006	-146.53921340802628	52.2516926152	70.48144722322628	86.05850799349008	99.8851480848	17.	-49.38402259411507	-47.7108552747257	-45.99882512768177	-16.379974968433906	-15.890225182554193	-15.392068625014739	15.246460949198733	15.924910591580957	16.569940947114578	45.91375557982221	47.73356539203322	49.46733831277568
17.5	-162.48867507036292	-146.44954409531692	51.551200623	70.3920912683169	86.40928719736291	100.585640077	17.5	-50.78545806806249	-49.11075515007844	-47.39889243183263	-16.848759858083604	-16.357159976989053	-15.857159271861482	15.715117714582924	16.391299355402285	17.035197001950788	47.31519101058349	49.1335932946233	50.86778637976489
18.	-162.8427178537109	-146.36433633046232	50.8507086308	70.30719686126234	86.76301662291087	101.2861320692	18.	-52.186893607793294	-50.510759031683875	-48.79907630504213	-17.317440856749453	-16.824103983613234	-16.322388930157327	16.183681044695277	16.85774208815239	17.50057859059578	48.71662651063407	50.533714753947955	52.26831972701385
18.5	-163.19968583368524	-146.28360062915746	50.1502166386	70.22677451775745	87.11967124508529	101.9866240614	18.5	-53.58832920801007	-51.91085840379267	-50.199366833052984	-17.786026470991768	-17.291057132651403	-16.787746214699926	16.65215834009626	17.324233961682594	17.96607575079719	50.118062074297804	51.93392235955335	53.66893177677157
19.	-163.55955406410578	-146.2073469846789	49.4497246464	70.1508342310789	87.47922611770582	102.6871160536	19.	-54.98976486396959	-53.3110456541389	-51.59975519406956	-18.25452430484025	-17.758019290176314	-17.253220948691485	17.12055624106533	17.7907706993095	18.43167954609965	51.51949769650251	53.334209462309644	55.06961661059943
19.5	-163.9222976823152	-146.13558486179977	48.7492326542	70.07938546599978	87.8416563781152	103.3876080458	19.5	-56.391200571412014	-54.71131395739857	-53.000233512427386	-18.722941176215066	-18.22499027550172	-17.718804007790173	17.588880722648856	18.25734850009821	18.89738193726278	52.920933372701256	54.73457007922958	56.47036888880425
20.	-164.28789191367648	-146.06832319099803	48.048740662	70.01243715299803	88.20693725167646	104.088100038	20.	-57.792636326501054	-56.11165717620747	-54.40079473515249	-19.191283215806354	-18.69196987459435	-18.18448718767106	18.057137175816653	18.723963975181423	19.36317567252916	54.32236909880643	56.134998812197914	57.871183781401164
20.5	-164.65631207591468	-146.00557036296664	47.3482486698	69.94999768276668	88.57504405611466	104.7885920302	20.5	-59.194072125772394	-57.51206977673214	-55.801432527342286	-19.65955595141565	-19.158957850417643	-18.65026309106873	18.52533047703577	19.19061409395506	19.829054193597496	55.723804871132955	57.535490778300726	59.27205690872686
21.	-165.02753358330483	-145.94733422343336	46.6477566776	69.89207490103335	88.94595220570483	105.4890840224	21.	-60.5955079660898	-58.91254675636019	-57.20214118310495	-20.12776438019025	-19.625953950902215	-19.116125031042518	18.99346504814321	19.657296138420712	20.29501155474221	57.125240686349926	58.93604154986928	60.67298429016466
21.5	-165.40153195070744	-145.89362206829705	45.9472646854	69.83867610369705	89.31963721530744	106.1895760146	21.5	-61.99694384460711	-60.313083581530385	-58.60291554942566	-20.595913030728067	-20.092957915074695	-19.582066947813143	19.46154490805772	20.124007664281283	20.76104235298532	58.52667654143908	60.33664710269684	62.0739622997188
22.	-165.77828279745404	-145.8444406390883	45.2467726932	69.78980803228832	89.696074704254	106.89006800679999	22.	-63.39837975873545	-61.71367613408369	-60.00375096082236	-21.064006016670255	-20.55996947775368	-20.048083337002513	19.92957371759858	20.590746467659887	21.227141667599845	59.9281124336589	61.737303771157826	63.47498762739291
22.5	-166.15776185108408	-145.7997961187601	44.546280701	69.74547686976011	90.07524040008411	107.59055999899999	22.5	-64.7998157061149	-63.11432066480466	-61.40464318305077	-21.532047083111017	-21.026988373128308	-20.514169187495764	20.397554818457976	21.05751055652245	21.69330500752162	61.329548360513485	63.13800820918204	64.87605724550788
23.	-166.539944950936	-145.75969412781495	43.845788708799994	69.70568823661495	90.457110142136	108.29105199119999	23.	-66.20125168458944	-64.51501375305494	-62.805588364429326	-22.00003964692169	-21.494014337464122	-20.980319927454193	20.865491267198042	21.524298126051036	22.159528265491307	62.73098431972619	64.53875735621057	66.27716837923646
23.5	-166.9248080515934	-145.72413972077425	43.145296716599994	69.67044718737426	90.84165988499343	108.99154398339999	23.5	-67.60268769218582	-65.91575227158707	-64.20658299360838	-22.467986831899445	-21.96104711112658	-21.446531377259983	21.333385864996416	21.991107537349393	22.625807677942216	64.13242030921488	65.93954840741061	67.67831848075377
24.	-167.31232722619012	-145.69313738299473	42.444804724399994	69.63975820739473	91.22886570179016	109.69203597559999	24.	-69.00412372709424	-67.31653335578109	-65.60762386280993	-22.93589149949834	-22.428086440070814	-21.912799708377133	21.80124118374767	22.457937298969153	23.09213978981251	65.53385632707325	67.34037878753692	69.07950520649212
24.5	-167.7024786695747	-145.66669102783683	41.744312732199994	69.61362521003683	91.61870378737474	110.39252796779999	24.5	-70.40555978765187	-68.7173543766682	-67.00870803572946	-23.40375627577677	-22.895132076913917	-22.379121407279225	22.269059589030753	22.924786050832896	23.55852142359079	66.93529237155082	68.74124612793466	70.48072639707951
25.	-168.09523870133802	-145.644803994189	41.043820739999994	69.59205153418901	92.01115046133805	111.09301995999999	25.	-71.80699587232837	-70.11821291721	-68.40983281942432	-23.871583575093226	-23.362183781681253	-22.845493243731326	22.736843260372314	23.39165255020169	24.0249496520132	68.33672844103894	70.1421482462478	71.88198005959454
25.5	-168.4905837687055	-145.6274790443519	40.343328747799994	69.5750399421519	92.40618217090554	111.79351195219999	25.5	-73.20843197971259	-71.51910675138346	-69.8109957396228	-24.339375620998663	-23.829241322298362	-23.311912242825564	23.204594209169638	23.858535659390608	24.491421773919008	69.73816453405576	71.54308312847195	73.28326435183446
26.	-168.88849044929685	-145.6147183622851	39.642836755599994	69.56259261788512	92.80377549369689	112.49400394439999	26.	-74.60986810850163	-72.92003382569307	-71.21219451897855	-24.807134464704795	-24.296304474885343	-23.778375660262274	23.672314294582787	24.325434334986397	24.95793529284721	71.13960064923397	72.94404891304134	74.68457756833409
26.5	-169.28893545375539	-145.6065235522194	38.942344763399994	69.55471116561937	93.20390714035538	113.19449593659999	26.5	-76.01130425749051	-74.32099224278785	-72.61342705786866	-25.27486200144976	-24.763373023898378	-24.244880960446416	24.14000523765883	24.792347618356956	25.424487898017823	72.54103678531067	74.34504387668495	76.08591812791231
27.	-169.6918956282496	-145.60289563763635	38.241852771199994	69.55139660883636	93.60655395704958	113.89498792879999	27.	-77.41274042556283	-75.7219802469081	-74.01469141739389	-25.742559985035	-25.230446762153594	-24.711425797031836	24.607668633913498	25.25927462727789	25.891077447393652	73.94247294111688	75.7460664218284	77.48728456255502
27.5	-170.0973479568496	-145.6038350606172	37.541360778999994	69.5526493896172	94.01169292784964	114.59547992099999	27.5	-78.81417661168305	-77.12299621092981	-75.41598580429415	-26.2102300407675	-25.697525490761283	-25.17800799560086	25.07530596456302	25.72621454852543	26.35770195256212	75.34390911556879	77.14711506534674	78.88867550747052
28.	-170.50526956378084	-145.6093416815611	36.840868786799994	69.55846936836109	94.41930117698081	115.29597191319999	28.	-80.21561281488954	-78.52403862480456	-76.81730855752987	-26.677873677007348	-26.16460901899281	-25.644625538210423	25.542918606572197	26.19316663130973	26.824359565212987	76.7453453076614	78.54818842850334	80.29008969217494
28.5	-170.9156377155572	-145.6194147792741	36.140376794599995	69.56885582387409	94.8293559709572	115.99646390539999	28.5	-81.61704903428756	-79.92510608522313	-78.21865813632057	-27.145492295492804	-26.631697164097048	-26.11127654957471	26.01050784166123	26.660130181439207	27.291048565018748	78.14678151645982	79.94928522793082	81.69152593248602
29.	-171.3284298229973	-145.63405305142834	35.439884802399995	69.58380745382836	95.24183472059732	116.69695589759999	29.	-83.01848526904391	-81.32619728635446	-79.62003310945774	-27.613087200591423	-27.098789751081004	-26.57795928468557	26.478074864395587	27.12710455612349	27.7577673487516	79.5482177410945	81.35040426753037	83.09298312331856
29.5	-171.74362344312505	-145.6532546153906	34.739392810199995	69.6033223755906	95.65671498292505	117.39744788979999	29.5	-84.41992151838154	-82.72731101153175	-81.02143214573768	-28.080659607604716	-27.565886612464546	-27.044672117699292	26.945620789465366	27.5940891593355	28.224514420491086	80.94965398075523	82.75154443118261	84.49446023218977
30.	-172.16119628095814	-145.6770170094191	34.038900817999995	69.6273981274191	96.07397446295812	118.09793988199999	30.	-85.8213577815751	-84.12844612577501	-82.42285400537907	-28.54821065023794	-28.032987588018674	-27.51141353194116	27.41314665824759	28.06108343766372	28.69128838279863	82.35109023468581	84.15270467617707	85.89595629335408
30.5	-172.58112619118663	-145.70533719422716	33.338408825799995	69.65603167002715	96.49359101538663	118.79843187419999	30.5	-87.2227940579467	-85.52960156905243	-83.82429753230932	-29.015741387330824	-28.50009252449338	-27.978182110899112	27.88065344473243	28.52808687659588	29.158087928747754	83.75252650218026	85.55388402727785	87.29747040249757
31.	-173.00339117974437	-145.7382115549106	32.637916833599995	69.6892193885106	96.91554264614439	119.49892386639999	31.	-88.62423034686168	-86.93077635019843	-85.22576164721845	-29.483252808933276	-28.967201275340674	-28.444976530093967	28.34814206088392	28.995098997182364	29.624911834716308	85.15396278257816	86.9550815713554	88.69900171193039
31.5	-173.4279694052757	-145.77563590323695	31.937424841399995	69.72695709463697	97.33980751387571	120.19941585859999	31.5	-90.02566664772587	-88.3319695414138	-86.62724534129379	-29.950745841799268	-29.434313700436533	-28.911795549728264	28.815613361497377	29.462119353035813	30.091758953855962	86.55539907526143	88.35629645252348	90.10054942622354
32.	-173.8548391805001	-145.81760548029234	31.236932849199995	69.76924002949232	97.76636393130012	120.89990785079999	32.	-91.42710295998178	-89.73318027328392	-88.02874767055786	-30.418221354362633	-29.901429665805107	-29.378638008028474	29.28306814860748	29.9291475276275	30.558628210166454	87.95683537965044	89.75752786772455	91.50211279824333
32.5	-174.2839789734776	-145.86411495948252	30.536440856999995	69.81606286648253	98.19519036647765	121.60039984299999	32.5	-92.82853928310622	-91.13440773026055	-89.43026775074297	-30.885680161251255	-30.368549043347596	-29.845502815205396	29.75050717549509	30.39618313184739	31.025518593110036	89.35827169520196	91.15877506271828	92.90369112554119
33.	-174.71536740877707	-145.9151584498838	29.835948864799995	69.86741971468379	98.62626544397708	122.30089183519999	33.	-94.22997561660762	-92.53565114655531	-90.83180475264506	-31.353123027388193	-30.83567171057709	-30.312388947966237	30.21793115033434	30.863225801798237	31.492429152709715	90.75970802140566	92.56003732842927	94.30528374706238
33.5	-175.14898326855024	-145.97072949993847	29.135456872599995	69.92330412253848	99.0595679459503	123.00138382739999	33.5	-95.63141196002366	-93.93690980240383	-92.23335789790426	-31.82055067172397	-31.30279755036115	-30.7792954445218	30.68534073951754	31.33027519679836	31.959358995081338	92.16114435778182	93.96131399761772	95.70689004014181
34.	-175.58480549351427	-146.03082110149	28.434964880399995	69.98370908188997	99.49507681311424	123.70187581959999	34.	-97.03284831291901	-95.33818302066098	-93.63492645516719	-32.287963770637255	-31.769926450672717	-31.246221400035697	31.15273657069016	31.797330997570125	32.426307278355125	93.56258070387904	95.36260444184099	97.10850941775742
34.5	-176.02281318384428	-146.0954256941514	27.734472888199996	70.04862703235142	99.93277114564427	124.40236781179999	34.5	-98.43428467488346	-96.73947016369402	-95.03650973659232	-32.75536296103859	-32.237058304350256	-31.713165962472438	31.62011923552544	32.26439290459476	32.89327320894802	94.9640170592721	96.76390806867485	98.51014132601594
35.	-176.46298559998021	-146.16453517000136	27.033980895999996	70.11804986600137	100.37263020398026	125.10285980399999	35.	-99.83572104553032	-98.14077063054341	-96.43810709466176	-33.22274884320638	-32.7041930088668	-32.180128328802894	32.08748929226381	32.73146063661584	33.360256038151824	96.36545342356037	98.1652243191709	99.91178524184882
35.5	-176.90530216334867	-146.23814087860052	26.333488903799996	70.1919689324005	100.81463340954866	125.80335179619999	35.5	-101.23715742449444	-99.54208385432453	-97.83971791926975	-33.690121983382035	-33.17133046610934	-32.64710774153218	32.554847268040376	33.19853392927608	33.82725505900666	97.76688979636621	99.56655266552592	101.31344067089712
36.	-177.3497424570029	-146.31623363232129	25.632996911599996	70.27037504392129	101.25876034540289	126.50384378839999	36.	-102.63859381143104	-100.94340929984786	-99.24134163505985	-34.157482916147615	-33.63847058216695	-33.11410348551879	33.02219366102086	33.66561253387379	34.294269603431964	99.1683261773321	100.9678926089438	102.71510714556956
36.5	-177.79628622618395	-146.39880371198365	24.932504919399996	70.35325848138368	101.70499075678396	127.20433578059999	36.5	-104.04003020601392	-102.34474646143498	-100.6429776989856	-34.62483214660707	-34.10561326712931	-33.58111488505643	33.48952894236378	34.13269621622724	34.76129903959109	100.56976256612143	102.3692436776697	104.11678422325416
37.	-178.24491337880437	-146.48584087278869	24.232012927199996	70.44060899998873	102.1533045516044	127.90482777279999	37.	-105.44146660793479	-103.74609486091319	-102.04462559807483	-35.09217015238956	-34.57275843489364	-34.0481413011935	33.956853558025315	34.59978475563571	35.22834276946684	101.97119896241493	103.77060542518372	105.51847148467287
37.5	-178.69560398585747	-146.5773343505417	23.531520934999996	70.53241583554167	102.60368180085749	128.605319765	37.5	-106.84290301690132	-105.14745404577081	-103.44628484737602	-35.55949738549184	-35.03990600298201	-34.51518212926903	34.42416793042169	35.06687794392843	35.69540022662952	103.37263536591108	105.17197742853611	106.92016853236417
38.	-179.14833828175426	-146.67327286815623	22.831028942799996	70.62866771095621	103.05610273895428	129.3058117572	38.	-108.24433943263688	-106.54882358745984	-104.8479549880715	-36.026814273974125	-35.507055892366104	-34.98223679664285	34.89147245996141	35.53397558459212	36.16247087417906	104.77407177632371	106.5733592868128	108.32187498928225
38.5	-179.60309666459037	-146.7736446424304	22.130536950599996	70.7293528430304	103.51054776399039	130.0063037494	38.5	-109.64577585487908	-107.95020307983077	-106.24963558574063	-36.49412122352343	-35.97420802730202	-35.44930476060509	35.358767526459616	36.00107749197075	36.629554202846066	106.17550819338189	107.97475061971974	109.72359049750305
39.	-180.05985969634543	-146.87843739108558	21.430044958399996	70.83445894948562	103.96699743794537	130.7067957416	39.	-111.04721228337885	-109.35159213768864	-107.65132622875969	-36.96141861889588	-36.44136233517214	-35.91638550644616	35.82605349044481	36.46818349052923	37.09664972923745	107.57694461682865	109.376151066274	111.12531471702702
39.5	-180.51860810301656	-146.98763834005842	20.729552966199996	70.94397325625846	104.42543248681656	131.4072877338	39.5	-112.44864871789966	-110.75299039545878	-109.05302652682558	-37.428706825248746	-36.908518746335744	-36.38347854567456	36.293330694366894	36.935293414176726	37.56375699421391	108.97838104642014	110.77756028359408	112.5270473246713
40.	-180.97932277468936	-147.10123423103613	20.029060973999997	71.05788250503616	104.88583380068937	132.107779726	40.	-113.85008515821691	-112.15439750595496	-110.45473610959439	-37.89598618937242	-37.375677193986725	-36.850583414369275	36.760599463716424	37.40240710564266	38.03087556138817	110.37981748192462	112.17897794577986	113.92878801304299
40.5	-181.4419847655468	-147.21921132922523	19.328568981799997	71.17617296102524	105.34818243374684	132.8082717182	40.5	-115.25152160411695	-113.5558131392372	-111.85645462542071	-38.36325704083041	-37.84283761401898	-37.317699671654445	37.22786010806105	37.86952441590205	38.4980050157333	111.78125392312182	113.58040374287432	115.33053648958621
41.	-181.90657529381994	-147.3415554313434	18.628076989599997	71.29883042094336	105.81245960421994	133.5087637104	41.	-116.65295805539644	-114.95723698155408	-113.25818174019288	-38.83051969301544	-38.30999994489826	-37.78482689828637	37.69511292200678	38.33664520364424	38.96514496229168	113.18269036980256	114.98183737990075	116.73229247569758
41.5	-182.37307574168113	-147.46825187382376	17.927584997399997	71.42584022122377	106.27864669428118	134.2092557026	41.5	-118.05439451186207	-116.35866873436302	-114.65991713625397	-39.29777444412896	-38.77716412754104	-38.251964695343375	38.162358186091545	38.80376933478265	39.43229502497712	114.58412682176721	116.38327857596913	118.13405570590486
42.	-182.84146765508308	-147.5992855412218	17.227093005199997	71.55718724642176	106.74672524988304	134.9097476948	42.	-119.45583097332955	-117.76010811341969	-116.06166051140085	-39.76502157809039	-39.24433010519929	-38.719112683009264	38.62959616761392	39.270896682000945	39.899454845460866	115.98556327882655	117.78472706344489	119.53582592710194
42.5	-183.311732743544	-147.7346408748128	16.526601012999997	71.69285593781282	107.21667698054404	135.610239687	42.5	-120.8572674396231	-119.16155484793234	-117.46341157795598	-40.23226136538173	-39.71149782335135	-39.18627049944386	39.096827121405575	39.738027124333016	40.366624082136525	117.386999740799	119.1861825871769	120.93760289783725
43.	-183.7838528798832	-147.87430188137074	15.826109020799997	71.83283030217078	107.68848375908321	136.3107316792	43.	-122.25870391057533	-120.56300867977573	-118.8651700619052	-40.699494063832795	-40.178667229598574	-39.65343779973181	39.56405129054869	40.205160546773705	40.8338024091555	118.78843620751306	120.58764490377787	122.33938638765056
43.5	-184.25781009990644	-148.018252142116	15.125617028599997	71.977093920716	108.16212762130645	137.0112236714	43.5	-123.66014038602643	-121.96446936275892	-120.26693570209615	-41.16671991935252	-40.64583827356707	-40.12061425490499	40.031268907045956	40.672296839917486	41.30098951552934	120.18987267880368	121.98911378095455	123.74117617645503
